base_p,n,B,G,rate_mode,utility_mode,instances,ratio_laminar_opt_min,ratio_laminar_opt_max,ratio_laminar_opt_mean,ratio_laminar_opt_median,ratio_laminar_opt_worst_instance,ratio_laminar_opt_best_instance,ratio_greedy_laminar_min,ratio_greedy_laminar_max,ratio_greedy_laminar_mean,ratio_greedy_laminar_median,ratio_greedy_laminar_worst_instance,ratio_greedy_laminar_best_instance,ratio_static_opt_min,ratio_static_opt_max,ratio_static_opt_mean,ratio_static_opt_median,ratio_static_opt_worst_instance,ratio_static_opt_best_instance,ratio_greedy_static_min,ratio_greedy_static_max,ratio_greedy_static_mean,ratio_greedy_static_median,ratio_greedy_static_worst_instance,ratio_greedy_static_best_instance
0.1,5,3,3,homogeneous,flat,3,0.9800464527027027,0.9800464527027027,0.9800464527027027,0.9800464527027027,228,228,0.9681999353657224,0.9681999353657224,0.9681999353657224,0.9681999353657224,228,228,0.9712837837837844,0.9712837837837844,0.9712837837837845,0.9712837837837844,228,228,0.976934782608695,0.976934782608695,0.976934782608695,0.976934782608695,228,228
0.1,5,3,3,homogeneous,log_uniform,3,0.9834340035692798,0.9954387169479596,0.9898445000342698,0.99066077958557,232,233,0.9812295356002828,0.9890968782183012,0.9841767107903735,0.9822037185525365,231,233,0.9758707281189531,0.9905537291496721,0.9823696047401648,0.9806843569518688,232,233,0.9898160764783318,0.9939746814502051,0.9916674207402701,0.9912115042922736,232,233
0.1,6,2,2,beta_bimodal,flat,3,0.9999954018160382,1.0,0.9999984672720128,1.0,248,246,1.0,1.0,1.0,1.0,246,246,0.9999954018160382,1.0000000000000002,0.9999984672720128,0.9999999999999999,248,246,0.9999999999999998,1.0000000000000002,1.0,1.0,246,247
0.1,6,2,2,beta_bimodal,log_uniform,3,0.9898595429778935,1.0,0.993711606828137,0.9912752775065177,249,251,0.960716470021438,1.0,0.9854674320615974,0.9956858261633543,249,250,0.9876386317402901,0.9999999999999993,0.9924993915727276,0.989859542977893,250,251,0.9607164700214385,1.0036821623307906,0.9866948195051947,0.995685826163355,249,250
0.1,6,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,240,240,1.0,1.0,1.0,1.0,240,240,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,240,240,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,240,240
0.1,6,2,2,homogeneous,log_uniform,3,0.9939501626309367,0.9999999999999998,0.9964504511467484,0.9954011908093086,243,245,1.0,1.0,1.0,1.0,243,243,0.960385518636667,1.0000000000000002,0.9847785604225351,0.993950162630938,244,245,0.9999999999999987,1.0364600168298548,1.0121533389432844,0.9999999999999996,243,244
0.1,6,2,3,beta_bimodal,flat,3,0.9930411301395284,0.9999999963364942,0.9976292397091507,0.9998465926514297,259,260,0.840005606523781,0.9538102728823049,0.8812932114025065,0.8500637548014335,260,259,0.9999964521847206,1.0,0.99999881732856,0.9999999998009592,259,260,0.8400056034464155,0.9471761917279015,0.8790383813727275,0.8499333489438652,260,259
0.1,6,2,3,beta_bimodal,log_uniform,3,0.9856335548773291,0.9980727342998341,0.9915526511532216,0.9909516642825017,263,261,0.9412540656875485,1.0,0.9628017959998606,0.9471513223120335,262,263,0.9701725867587994,0.9999999454308691,0.9831462701928476,0.979266278388874,262,261,0.945325961641291,1.0065020889914955,0.9710806064375769,0.9614137686799441,261,263
0.1,6,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,252,252,1.0,1.0,1.0,1.0,252,252,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,252,252,0.9999999999999998,0.9999999999999998,0.9999999999999997,0.9999999999999998,252,252
0.1,6,2,3,homogeneous,log_uniform,3,0.984000029545988,0.9999999999999996,0.9929181527884835,0.9947544288194629,257,256,0.9999999999999998,1.0,1.0,1.0,257,255,0.981597624482518,1.0000000000000002,0.9885325513428355,0.9840000295459881,255,256,0.9999999999999994,1.0134034598381194,1.0044678199460395,0.9999999999999996,256,255
0.1,6,3,2,beta_bimodal,flat,3,0.9949871720624409,1.0,0.9969692255162439,0.9959205044862911,271,270,0.9999033214924419,1.0,0.9999677738308139,0.9999999999999998,272,271,0.9949871720624411,0.9999999999999997,0.9977350942012646,0.9982181105413531,271,270,0.9976018365747902,1.0000000000000002,0.9992006121915967,0.9999999999999998,272,270
0.1,6,3,2,beta_bimodal,log_uniform,3,0.9735380916778708,0.9994900226421333,0.9895922355691398,0.9957485923874154,274,273,0.9849804380948218,0.9999952251631752,0.9948953750320632,0.9997104618381927,274,273,0.9761664944953732,0.997381910285741,0.9862314394849662,0.9851459136737846,274,273,0.9823283030612263,1.010469892178819,0.9983023521274456,1.0021088611422915,274,275
0.1,6,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,264,264,1.0,1.0,1.0,1.0,264,264,1.0000000000000016,1.0000000000000016,1.0000000000000016,1.0000000000000016,264,264,0.9999999999999983,0.9999999999999983,0.9999999999999983,0.9999999999999983,264,264
0.1,6,3,2,homogeneous,log_uniform,3,0.9734182533713636,0.9885032359084184,0.9813050346480722,0.9819936146644346,267,269,0.9874396636886291,0.9999999999999998,0.9957865052295952,0.999919852000157,268,269,0.9500891742433768,0.9601348451384532,0.9566041019773808,0.9595882865503124,269,267,1.0104952907402858,1.0404320591229064,1.0215603444299344,1.0137536834266105,268,269
0.1,6,3,3,beta_bimodal,flat,3,0.9787130554298333,0.9997131143029012,0.9921275723045465,0.9979565471809051,283,284,0.9030023671812755,0.9479893444126176,0.9187924313955403,0.9053855825927277,284,283,0.9940741334248623,0.9988695337985517,0.9968405306643269,0.9975779247695666,283,284,0.9037649844866994,0.9333403984554304,0.9142781990362846,0.9057292141667239,284,283
0.1,6,3,3,beta_bimodal,log_uniform,3,0.9966319119049863,0.9997237305638358,0.9986771413332761,0.9996757815310067,285,287,0.9005981090348932,0.9846618253287928,0.9433086773868133,0.9446660977967541,286,287,0.997957365471987,0.9998798720988845,0.9987762037887767,0.9984913737954588,287,286,0.9004142833727996,0.9864046575736496,0.9432419380409223,0.9429068731763176,286,287
0.1,6,3,3,homogeneous,flat,3,0.9971580994166623,0.9971580994166623,0.9971580994166623,0.9971580994166623,276,276,0.9613203703703703,0.9613203703703703,0.9613203703703702,0.9613203703703703,276,276,0.997158099416664,0.997158099416664,0.997158099416664,0.997158099416664,276,276,0.9613203703703688,0.9613203703703688,0.9613203703703688,0.9613203703703688,276,276
0.1,6,3,3,homogeneous,log_uniform,3,0.9800336892939154,0.9876138669881657,0.9842284982835491,0.9850379385685661,280,281,0.9612287858507986,0.9861567341277804,0.9772104236212789,0.9842457508852577,280,279,0.9778736797288031,0.9810398073515473,0.9790922124473486,0.9783631502616951,279,280,0.9602429852423903,0.9935520893631904,0.98239225074912,0.9933816776417792,280,281
0.15,4,2,2,beta_bimodal,flat,3,0.9980507552101722,0.9998818747386718,0.9988913986260469,0.9987415659292966,296,294,1.0,1.0,1.0,1.0,294,294,0.9980507552101722,0.9999985362773428,0.9993103887420623,0.9998818747386717,296,295,0.9987430278120952,1.0000000000000002,0.9995810092706985,1.0,295,294
0.15,4,2,2,beta_bimodal,log_uniform,3,0.9716385887237924,0.9947821661386919,0.9835439998584753,0.9842112447129416,299,298,0.934979161191668,1.0,0.9760041688891382,0.9930333454757462,299,298,0.9716385887237923,0.9842147318214207,0.9780314129249529,0.9782409182296453,299,297,0.9349791611916681,1.0169091760534632,0.9816393881225768,0.9930298271225991,299,298
0.15,4,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,288,288,1.0,1.0,1.0,1.0,288,288,1.0,1.0,1.0,1.0,288,288,1.0,1.0,1.0,1.0,288,288
0.15,4,2,2,homogeneous,log_uniform,3,0.9909721477770193,1.0,0.9969907159256731,1.0,291,292,0.9818303644028197,1.0,0.9923379295152134,0.9951834241428206,293,292,0.9909721477770191,0.9999999999999999,0.9969907159256729,0.9999999999999997,291,292,0.98183036440282,1.0000000000000002,0.9923379295152136,0.9951834241428207,293,292
0.15,4,2,3,beta_bimodal,flat,3,0.9947895024277394,1.0,0.997939194718929,0.9990280817290473,307,308,0.9259581613618951,0.9964931206358365,0.9527264911726875,0.9357281915203306,307,308,0.9959774846687423,0.9973029333609531,0.996701904274194,0.9968252947928865,306,308,0.9240670992417893,0.9991879972493538,0.9539497821485875,0.9385942499546194,307,308
0.15,4,2,3,beta_bimodal,log_uniform,3,0.9949572699212373,1.0,0.9983040679375267,0.9999549338913428,309,310,0.9811514189589865,1.0,0.992016624763874,0.9948984553326355,309,310,0.9691758164905755,0.9899119449699514,0.9829694361679046,0.9898205470431864,310,311,0.9862431529663822,1.0318045322478642,1.007679906429834,1.0049920340752563,309,310
0.15,4,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,300,300,0.9316176470588236,0.9316176470588236,0.9316176470588236,0.9316176470588236,300,300,1.0,1.0,1.0,1.0,300,300,0.9316176470588236,0.9316176470588236,0.9316176470588236,0.9316176470588236,300,300
0.15,4,2,3,homogeneous,log_uniform,3,0.9837526150050814,1.0,0.9945842050016939,0.9999999999999999,304,303,0.9420785355384549,0.9813904862310215,0.9597703949355912,0.9558421630372973,305,304,0.9932163865579596,1.0,0.9977387955193199,0.9999999999999999,304,303,0.9420785355384549,0.9720393966884443,0.9566533650880654,0.9558421630372973,305,304
0.15,4,3,2,beta_bimodal,flat,3,0.9955729689091687,0.9982142915029258,0.9972945297995611,0.9980963289865886,320,318,0.9813389326447168,0.999661148490511,0.9890289789384156,0.9860868556800187,318,320,0.9967939363620048,0.9994719846946584,0.9983269819191941,0.9987150247009193,320,319,0.9808469114275474,0.998436669005186,0.9880044011538235,0.9847296230287372,318,320
0.15,4,3,2,beta_bimodal,log_uniform,3,0.9976816231296853,0.999835467423707,0.9984865042289218,0.997942422133373,322,321,0.9898371300752726,0.9992804752338954,0.9959778798903006,0.9988160343617339,323,321,0.9969277246115763,0.9998899058488644,0.9980613055899547,0.9973662863094231,322,321,0.9904089166278564,0.9995713608609164,0.9964021158258688,0.9992260699888338,323,322
0.15,4,3,2,homogeneous,flat,3,0.9809898287459786,0.9809898287459786,0.9809898287459786,0.9809898287459786,312,312,0.9703855836756325,0.9703855836756325,0.9703855836756325,0.9703855836756325,312,312,0.9618821694342444,0.9618821694342444,0.9618821694342444,0.9618821694342444,312,312,0.9896621621621619,0.9896621621621619,0.9896621621621619,0.9896621621621619,312,312
0.15,4,3,2,homogeneous,log_uniform,3,0.9883155352031664,0.9913536674429623,0.9898855578157764,0.9899874708012004,316,317,0.980936514243691,0.9937071987802014,0.9865016625134074,0.9848612745163302,316,317,0.9782430949909013,0.9909301629883067,0.9838692853448278,0.9824345980552756,316,317,0.9910366871376679,0.9941318900864359,0.9925337935221364,0.9924328033423058,316,317
0.15,4,3,3,beta_bimodal,flat,3,0.9877202456764227,0.9931224241990143,0.9908792478494385,0.9917950736728786,331,330,0.9413805365961199,0.9805098265101692,0.9618349641670102,0.9636145293947418,331,330,0.9940309783560304,0.9998173328443754,0.9978671388323962,0.9997531052967827,330,331,0.929990493599946,0.9796136308198253,0.9551827617143132,0.9559441607231681,331,330
0.15,4,3,3,beta_bimodal,log_uniform,3,0.9974780226608637,0.9997335142052836,0.9984243997312577,0.998061662327626,334,333,0.9897129478257555,0.9999064421246499,0.9952144187023135,0.996023866156535,335,333,0.9997081601136718,0.9999995577924502,0.9998534701445462,0.9998526925275165,335,333,0.9880829119388517,0.9996404233103204,0.9937938750257361,0.9936582898280362,335,333
0.15,4,3,3,homogeneous,flat,3,0.963426310078509,0.963426310078509,0.9634263100785091,0.963426310078509,324,324,0.9129455412746786,0.9129455412746786,0.9129455412746786,0.9129455412746786,324,324,0.9446607518988959,0.9446607518988959,0.9446607518988959,0.9446607518988959,324,324,0.9310810810810809,0.9310810810810809,0.9310810810810809,0.9310810810810809,324,324
0.15,4,3,3,homogeneous,log_uniform,3,0.9826184592769105,0.9883822901428638,0.9847154420505868,0.9831455767319863,329,328,0.9698461037007248,0.9808505460525294,0.9765801609432444,0.979043833076479,329,328,0.9683862618212923,0.9877943873551759,0.9777970928601869,0.9772106294040924,329,328,0.981434316093857,0.9849899141015612,0.983507995461132,0.9840997561879778,328,327
0.15,5,2,2,beta_bimodal,flat,3,0.9996237115296074,1.0,0.9998745705098692,1.0,343,342,0.9999999999999999,1.0,1.0,1.0,342,343,0.9996237115296073,1.0,0.9998745705098689,0.9999999999999996,343,344,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,344,342
0.15,5,2,2,beta_bimodal,log_uniform,3,0.9940277224162809,0.999186430475365,0.9963014500761355,0.9956901973367603,346,345,0.9895496119365831,1.0,0.9965165373121944,1.0,345,346,0.9889860096901266,0.999186430475365,0.9927729264173256,0.9901463390864854,346,345,0.9895496119365831,1.0055990291853119,1.0000821672114448,1.0050978605124394,345,347
0.15,5,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,336,336,1.0,1.0,1.0,1.0,336,336,0.9999999999999992,0.9999999999999992,0.9999999999999992,0.9999999999999992,336,336,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,336,336
0.15,5,2,2,homogeneous,log_uniform,3,0.9898763628871005,1.0,0.9952209414749955,0.995786461537886,339,341,0.9999999999999999,1.0,1.0,1.0,341,339,0.9728638735265576,1.0,0.9830701303137229,0.976346517414611,340,341,0.9999999999999999,1.0235619685704185,1.0124731983908044,1.0138576266019945,341,340
0.15,5,2,3,beta_bimodal,flat,3,0.9633586161203092,0.9999911672836115,0.9876746097338739,0.9996740457977009,356,354,0.9996669748462078,0.9999999999999999,0.9998879195155647,0.9999967837004862,355,356,0.9998032369804789,0.999999995886182,0.9999342393506375,0.9999994851852516,356,354,0.9635482067749281,0.9999879551262747,0.9876259351906255,0.9993416436706739,356,354
0.15,5,2,3,beta_bimodal,log_uniform,3,0.9820609948410786,0.9976115853023549,0.9922799956515952,0.9971674068113522,359,357,0.9662055089272219,0.9754313629546385,0.9719496101923303,0.9742119586951303,359,357,0.9701102125035844,0.9999821919473612,0.989972983017409,0.9998265446012814,359,358,0.9714697125204088,0.9781081892429745,0.9742827830425685,0.9732704473643222,358,359
0.15,5,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,348,348,1.0,1.0,1.0,1.0,348,348,0.9999999999999994,0.9999999999999994,0.9999999999999994,0.9999999999999994,348,348,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,348,348
0.15,5,2,3,homogeneous,log_uniform,3,0.9817440341903324,0.9985080207251872,0.9875520759991158,0.9824041730818278,353,351,0.9708985069503385,0.9929562915727482,0.9853819357261516,0.9922910086553683,351,353,0.9887572484291813,0.9985080207251867,0.9941967053889981,0.9953248470126261,352,351,0.970898506950339,0.9859152277905462,0.9787405104970069,0.9794077967501356,351,352
0.15,5,3,2,beta_bimodal,flat,3,0.9599699464382472,0.999032006864099,0.9799126368429141,0.9807359572263962,366,367,0.9948863863112575,1.0,0.9966778523482119,0.9951471707333784,367,368,0.9810911761785452,0.9897777799667872,0.98578430708994,0.9864839651244878,366,367,0.9737233392600005,1.004188377669641,0.9906949847682333,0.9941732373750584,366,367
0.15,5,3,2,beta_bimodal,log_uniform,3,0.9882590586596576,0.997603819890723,0.9935294714320975,0.9947255357459118,371,369,0.9369732956171872,1.0,0.9630820334064598,0.9522728046021921,371,369,0.9820778923884677,0.9962403022151897,0.9901289380376141,0.9920686195091852,369,370,0.933375301774985,1.0158092628116242,0.9666698181844456,0.950824889966728,371,369
0.15,5,3,2,homogeneous,flat,3,0.9901017948407822,0.9901017948407822,0.9901017948407822,0.9901017948407822,360,360,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,360,360,0.9901017948407816,0.9901017948407816,0.9901017948407816,0.9901017948407816,360,360,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0000000000000004,360,360
0.15,5,3,2,homogeneous,log_uniform,3,0.965540953741986,0.9782973210475586,0.9722991912893959,0.9730592990786432,363,364,0.9861148518957826,0.9994125074672733,0.9919800816379697,0.9904128855508532,364,365,0.9602121476368481,0.9782973210475585,0.9670015044493724,0.9624950446637107,363,364,0.9861148518957827,1.0103819644560503,0.9974687034748717,0.9959092940727818,364,365
0.15,5,3,3,beta_bimodal,flat,3,0.9805110483960916,0.999999943576771,0.9925474771695008,0.9971314395356397,378,380,0.9764128092705746,0.9999999045115993,0.9917823269555068,0.9989342670843466,378,380,0.9796559963380611,0.9999999558380113,0.9923487259451743,0.9973902256594502,378,380,0.9772650306474405,0.9999998922503597,0.9919800010787693,0.9986750803385076,378,380
0.15,5,3,3,beta_bimodal,log_uniform,3,0.9989184526045737,0.9999604523201092,0.9993691690305657,0.9992286021670145,382,383,0.9977495970540368,0.999023585992549,0.9983318131075417,0.9982222562760396,382,383,0.9991687297704593,0.9999262247285858,0.999437100683874,0.9992163475525768,381,383,0.9974521393862729,0.999057782686643,0.9982639980102429,0.9982820719578128,382,383
0.15,5,3,3,homogeneous,flat,3,0.9710084378938141,0.9710084378938141,0.9710084378938141,0.9710084378938141,372,372,0.9571207899841299,0.9571207899841299,0.9571207899841299,0.9571207899841299,372,372,0.9643307216042953,0.9643307216042953,0.9643307216042953,0.9643307216042953,372,372,0.963748579545455,0.963748579545455,0.963748579545455,0.963748579545455,372,372
0.15,5,3,3,homogeneous,log_uniform,3,0.9677096452554851,0.9855387058744718,0.9795658942673416,0.9854493316720679,376,377,0.97090602204083,0.9836078728917571,0.9754287100849642,0.9717722353223059,377,375,0.9570106230302441,0.975294614477593,0.9675661087648347,0.9703930887866674,376,375,0.9826362868734421,0.9938491473038229,0.9875150263403522,0.9860596448437914,376,375
0.15,6,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,390,390,0.9999999999999999,1.0,1.0,1.0,392,390,0.9999999999999999,1.0,1.0,1.0,391,390,0.9999999999999999,1.0000000000000002,1.0,1.0,392,391
0.15,6,2,2,beta_bimodal,log_uniform,3,0.9997271210088156,1.0,0.9999088676746944,0.9999994820152679,393,395,0.9729377776765815,0.999910549377867,0.990833987871884,0.9996536365612033,394,393,0.9997271210088156,0.9999999999999994,0.9999088676746942,0.9999994820152673,393,395,0.9729377776765821,0.999910549377867,0.9908339878718845,0.9996536365612039,394,393
0.15,6,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,384,384,1.0,1.0,1.0,1.0,384,384,0.9999999999999993,0.9999999999999993,0.9999999999999994,0.9999999999999993,384,384,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,384,384
0.15,6,2,2,homogeneous,log_uniform,3,0.9897541671408915,0.9999999999999999,0.9951909420739181,0.9958186590808631,388,389,0.9999999999999998,1.0000000000000002,1.0,1.0,387,389,0.9897541671408909,0.9999999999999998,0.995190942073918,0.9958186590808633,388,389,0.9999999999999994,1.0000000000000007,1.0,1.0000000000000002,387,388
0.15,6,2,3,beta_bimodal,flat,3,0.9957140894059403,0.9995076300528101,0.998163816719655,0.9992697307002145,403,404,0.8162004265125958,0.9402802880495505,0.8792927595526762,0.8813975640958822,404,403,0.999812652467172,0.9999999987658394,0.99993264930739,0.999985296689159,403,404,0.8157985549585238,0.9364257678588983,0.8776637265067372,0.8807668567027898,404,403
0.15,6,2,3,beta_bimodal,log_uniform,3,0.9923185816131644,0.9999922340058836,0.9971730619133771,0.9992083701210829,406,407,0.7932667496615702,0.9371134239160311,0.8776205509525924,0.902481479280176,407,405,0.9804962962338352,0.999999976984873,0.9934987496785798,0.9999999758170312,407,406,0.8090398629792249,0.9363715995739702,0.8803202082052758,0.8955491620626324,407,405
0.15,6,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,396,396,1.0,1.0,1.0,1.0,396,396,1.0,1.0,1.0,1.0,396,396,1.0,1.0,1.0,1.0,396,396
0.15,6,2,3,homogeneous,log_uniform,3,0.990802536544213,0.9946302644339535,0.9926070023710599,0.9923882061350133,400,401,0.9736143590993058,1.0,0.9846792797725884,0.9804234802184594,401,400,0.9863433358054591,0.9946302644339531,0.9911206021248082,0.9923882061350126,400,401,0.9736143590993064,1.0045209417216903,0.9861862603464856,0.9804234802184602,401,400
