base_p,n,B,G,rate_mode,utility_mode,V_greedy_laminar,V_rollout_laminar,V_static_greedy,V_static_binary,ratio_greedylam_vs_greedystat,ratio_rollout_vs_greedystat
0.1,5,3,3,beta_bimodal,flat,4.421287764629326,4.46236069000937,4.4482796756327,4.496078753580796,0.993932056216871,1.0031654966421748
0.1,5,3,3,beta_bimodal,flat,4.33809781313648,4.355220053595667,4.376291569214561,4.412519368627672,0.9912725750846314,0.9951850750148542
0.1,5,3,3,beta_bimodal,log_uniform,3.911267236554577,4.104747234377638,4.354839730964286,4.36595012225555,0.8981426362821648,0.9425713661036912
0.1,5,3,3,beta_bimodal,log_uniform,4.293946827624914,4.29400768639974,4.211684944428706,4.3448181116946545,1.0195318226034513,1.0195462725862086
0.1,5,3,3,beta_bimodal,log_uniform,4.554140492466465,4.557721417342896,4.644555881081685,4.714571042827158,0.9805330389104581,0.9813040329447891
0.1,6,2,2,homogeneous,flat,3.2400000000000007,3.2400000000000007,3.240000000000002,3.240000000000002,0.9999999999999996,0.9999999999999996
0.1,6,2,2,homogeneous,log_uniform,4.070287449730171,4.070287449730171,4.07028744973017,4.070287449730176,1.0000000000000002,1.0000000000000002
0.1,6,2,2,homogeneous,log_uniform,4.588988355541155,4.588988355541155,4.427559463004817,4.427559463004817,1.0364600168298548,1.0364600168298548
0.1,6,2,2,homogeneous,log_uniform,4.310408268703282,4.310408268703282,4.310408268703283,4.310408268703283,0.9999999999999996,0.9999999999999996
0.1,6,2,2,beta_bimodal,flat,3.9989794400379193,3.9989794400379193,3.99897944003792,3.99897944003792,0.9999999999999998,0.9999999999999998
0.1,6,2,2,beta_bimodal,flat,3.8219525330292634,3.8219525330292634,3.821952533029263,3.821952533029263,1.0000000000000002,1.0000000000000002
0.1,6,2,2,beta_bimodal,flat,3.97083973025556,3.97083973025556,3.97083973025556,3.97083973025556,1.0,1.0
0.1,6,2,2,beta_bimodal,log_uniform,3.918717130919639,3.918717130919639,3.8751457415690367,4.078952795336373,1.0112438066220861,1.0112438066220861
0.1,6,2,2,beta_bimodal,log_uniform,4.171390472313959,4.171390472313959,4.156087085006065,4.156087085006065,1.0036821623307906,1.0036821623307906
0.1,6,2,2,beta_bimodal,log_uniform,3.617847809444574,3.617847809444574,3.6335234612961336,3.6335234612961336,0.995685826163355,0.995685826163355
0.1,6,2,3,homogeneous,flat,4.3740000000000006,4.3740000000000006,4.374000000000001,4.374000000000001,0.9999999999999998,0.9999999999999998
0.1,6,2,3,homogeneous,log_uniform,4.627013755291898,4.627013755291898,4.534972846620055,4.565816023591448,1.0202958014931538,1.0202958014931538
0.1,6,2,3,homogeneous,log_uniform,4.374,4.374,4.374000000000001,4.374000000000002,0.9999999999999996,0.9999999999999996
0.1,6,2,3,homogeneous,log_uniform,4.374000000000001,4.374000000000001,4.374000000000002,4.374000000000003,0.9999999999999998,0.9999999999999998
0.1,6,2,3,beta_bimodal,flat,4.224425875690951,4.224425875690951,4.97030253129879,4.97030253129879,0.8499333489438652,0.8499333489438652
0.1,6,2,3,beta_bimodal,flat,4.384379271149992,4.384379271149992,4.628895140566949,4.628895140566949,0.9471761917279015,0.9471761917279015
0.1,6,2,3,beta_bimodal,flat,4.200014475617312,4.200014475617312,4.99998387913758,4.99998387913758,0.8400056034464155,0.8400056034464155
0.1,6,2,3,beta_bimodal,log_uniform,5.246838756849683,5.246838756849683,5.536433788941554,5.550295844768753,0.9476928573280681,0.9476928573280681
0.1,6,2,3,beta_bimodal,log_uniform,4.827220621703678,4.827220621703678,5.020960567614532,5.020960567614532,0.9614137686799441,0.9614137686799441
0.1,6,2,3,beta_bimodal,log_uniform,4.536802553421072,4.536802553421072,4.507494423550478,4.507494423550478,1.0065020889914955,1.0065020889914955
0.1,6,3,2,homogeneous,flat,4.86,4.86,4.860000000000008,4.860000000000008,0.9999999999999983,0.9999999999999983
0.1,6,3,2,homogeneous,log_uniform,4.926842901453332,4.926842901453333,4.859999999999995,4.860000000000005,1.0137536834266125,1.0137536834266128
0.1,6,3,2,homogeneous,log_uniform,4.911007112997793,4.911007112997793,4.860000000000003,4.860000000000004,1.010495290740286,1.010495290740286
0.1,6,3,2,homogeneous,log_uniform,5.056499807337332,5.056499807337333,4.860000000000006,4.8600000000000065,1.0404320591229066,1.0404320591229068
0.1,6,3,2,beta_bimodal,flat,4.894645359050779,4.89464535905078,4.894645359050778,4.894645359050778,1.0000000000000002,1.0000000000000004
0.1,6,3,2,beta_bimodal,flat,4.871994273068445,4.871994273068445,4.871994273068446,4.871994273068446,0.9999999999999998,0.9999999999999998
0.1,6,3,2,beta_bimodal,flat,4.891264831090708,4.891264831090708,4.893414383904262,4.903023081718244,0.9995607253657846,0.9995607253657846
0.1,6,3,2,beta_bimodal,log_uniform,5.5542949239396755,5.5542949239396755,5.54260633680896,5.54260633680896,1.0021088611422915,1.0021088611422915
0.1,6,3,2,beta_bimodal,log_uniform,5.0074284032876255,5.0074284032876255,5.010645502871146,5.09751005614212,0.9993579470785396,0.9993579470785396
0.1,6,3,2,beta_bimodal,log_uniform,5.519498683068506,5.519498683068506,5.443284706130526,5.4623088978605026,1.0140014680569884,1.0140014680569884
0.1,6,3,3,homogeneous,flat,4.672017,4.707000000000002,4.6818000000000035,4.860000000000008,0.9979104190695879,1.0053825451749323
0.1,6,3,3,homogeneous,log_uniform,5.0440861449477055,5.051992142272161,5.019631272596572,5.077691947089284,1.0048718463614326,1.0064468619143911
0.1,6,3,3,homogeneous,log_uniform,4.759175840687309,4.8590919209478445,4.756989522871325,4.9562203669584415,1.0004596011417457,1.0214636583884866
0.1,6,3,3,homogeneous,log_uniform,4.925544729702148,4.938567599302767,4.946556710253622,4.9575103131826115,0.9957522006150422,0.9983849147156658
0.1,6,3,3,beta_bimodal,flat,4.828136695077344,4.864787883380848,5.325684297452597,5.330662431507476,0.9065758361581362,0.9134578040436595
0.1,6,3,3,beta_bimodal,flat,4.8048673334592245,4.900715007161992,4.864765694644117,5.148033173546029,0.9876873080956731,1.0073897315460545
0.1,6,3,3,beta_bimodal,flat,4.84282573455014,4.922704847622187,5.343102697592521,5.3585011786008305,0.9063695774988952,0.9213195265440518
0.1,6,3,3,beta_bimodal,log_uniform,5.121478908665981,5.122983697070425,5.42406843571721,5.431585084764036,0.9442135491767227,0.9444909771668518
0.1,6,3,3,beta_bimodal,log_uniform,4.353946361778176,4.356181814256587,4.822754005580993,4.835492330784702,0.9027925448280582,0.9032560668065427
0.1,6,3,3,beta_bimodal,log_uniform,5.741785237801778,5.741785795292241,5.820428188617861,5.820922674803033,0.9864884595655914,0.9864885553472837
0.15,4,2,2,homogeneous,flat,2.89,2.89,2.89,2.89,1.0,1.0
0.15,4,2,2,homogeneous,log_uniform,2.9392884879933554,2.9392884879933554,2.9219782512487353,2.9535143137307043,1.005924149756153,1.005924149756153
0.15,4,2,2,homogeneous,log_uniform,2.890000000000001,2.890000000000001,2.89,2.89,1.0000000000000002,1.0000000000000002
0.15,4,2,2,homogeneous,log_uniform,2.9137238253777156,2.9137238253777156,2.9403007827908545,2.967644850900424,0.9909611433059196,0.9909611433059196
0.15,4,2,2,beta_bimodal,flat,2.9776662688348856,2.9776662688348856,2.977666268834885,2.977666268834885,1.0000000000000002,1.0000000000000002
0.15,4,2,2,beta_bimodal,flat,2.9022123469707113,2.9022123469707113,2.9058649383800628,2.9058649383800628,0.9987430278120952,0.9987430278120952
0.15,4,2,2,beta_bimodal,flat,2.9186988605605397,2.9186988605605397,2.9186988605605397,2.9186988605605397,1.0,1.0
0.15,4,2,2,beta_bimodal,log_uniform,3.086642552424657,3.086642552424657,3.1083079965165847,3.1083079965165847,0.9930298271225992,0.9930298271225992
0.15,4,2,2,beta_bimodal,log_uniform,3.276850624160629,3.276850624160629,3.2223631188753785,3.2223631188753785,1.0169091760534632,1.0169091760534632
0.15,4,2,2,beta_bimodal,log_uniform,2.5805815680566893,2.5805815680566893,2.7600418011109844,2.7600418011109844,0.9349791611916681,0.9349791611916681
0.15,4,2,3,homogeneous,flat,2.692375,2.692375,2.76536875,2.89,0.9736043339608869,0.9736043339608869
0.15,4,2,3,homogeneous,log_uniform,2.7623838511777894,2.7623838511777894,2.8402060016128523,2.89,0.9725998218471229,0.9725998218471229
0.15,4,2,3,homogeneous,log_uniform,2.8451672765028686,2.8451672765028686,2.8846171283125557,2.9270081914332065,0.9863240596394973,0.9863240596394973
0.15,4,2,3,homogeneous,log_uniform,2.722606967706134,2.7516318930911954,2.7598034039944372,2.8899999999999997,0.9865220702915047,0.9970390967373203
0.15,4,2,3,beta_bimodal,flat,2.980492835167745,2.980492835167745,3.1754859304879086,3.1754859304879086,0.9385942499546194,0.9385942499546194
0.15,4,2,3,beta_bimodal,flat,2.938278567103308,2.938278567103308,3.179724253264951,3.179724253264951,0.9240670992417893,0.9240670992417893
0.15,4,2,3,beta_bimodal,flat,3.382902396153822,3.382902396153822,3.385651554528829,3.385651554528829,0.9991879972493538,0.9991879972493538
0.15,4,2,3,beta_bimodal,log_uniform,3.0797450065068483,3.0797450065068483,3.122703561736998,3.122703561736998,0.9862431529663822,0.9862431529663822
0.15,4,2,3,beta_bimodal,log_uniform,3.363697616191893,3.363697616191893,3.26001438360018,3.26001438360018,1.0318045322478642,1.0318045322478642
0.15,4,2,3,beta_bimodal,log_uniform,3.340212468696562,3.340212468696562,3.3236208402090073,3.3236208402090073,1.0049920340752563,1.0049920340752563
0.15,4,3,2,homogeneous,flat,3.1124875,3.145000000000001,3.1067500000000003,3.145000000000001,1.001846785225718,1.0123119015047881
0.15,4,3,2,homogeneous,log_uniform,3.2731248282346517,3.2980820638046775,3.236869754233975,3.2980820638046757,1.0112006588937517,1.0189109584933511
0.15,4,3,2,homogeneous,log_uniform,3.2466233614481546,3.275987058385415,3.198465621844802,3.275987058385414,1.015056513121306,1.0242370704287578
0.15,4,3,2,homogeneous,log_uniform,3.317042207881422,3.3366218717649425,3.2696285910002003,3.3366218717649407,1.0145012240875706,1.0204895690443692
0.15,4,3,2,beta_bimodal,flat,3.3269047860815193,3.38850947095973,3.3293671926075765,3.3918695642722314,0.9992603980325376,1.0177638196482115
0.15,4,3,2,beta_bimodal,flat,3.343595527443017,3.3903718003785994,3.3483580580050907,3.3954452564949813,0.9985776519477396,1.012547565596536
0.15,4,3,2,beta_bimodal,flat,3.3796663200243025,3.3808119132444037,3.3849581299850557,3.3849581299850557,0.998436669005186,0.9987751054573102
0.15,4,3,2,beta_bimodal,log_uniform,3.8103583774313,3.8108242451372414,3.813309612182036,3.813309612182036,0.9992260699888338,0.9993482388535001
0.15,4,3,2,beta_bimodal,log_uniform,3.6765202754306854,3.6775065139349863,3.660650935795513,3.678096851698664,1.004335114140492,1.004604530296689
0.15,4,3,2,beta_bimodal,log_uniform,3.1345975628673357,3.13637319803762,3.149646255241004,3.1649528899033053,0.9952221007839762,0.995785857798698
0.15,4,3,3,homogeneous,flat,2.92825,3.145000000000001,3.0742375,3.145000000000001,0.9525126149167069,1.0230179028132995
0.15,4,3,3,homogeneous,log_uniform,3.2396536498005677,3.2890221548669913,3.1053277623501336,3.2890221548669896,1.0432565892332006,1.0591545906181048
0.15,4,3,3,homogeneous,log_uniform,3.250884682338575,3.2821193474129418,3.209107088380187,3.31238130665454,1.013018448062908,1.0227515807425447
0.15,4,3,3,homogeneous,log_uniform,3.1896090784436684,3.21578413897607,3.087049098909186,3.2411440592150753,1.033222659001673,1.041701649679745
0.15,4,3,3,beta_bimodal,flat,3.29909986394557,3.320396544849878,3.3088149291197038,3.367756184838505,0.9970638837824882,1.0035002307406946
0.15,4,3,3,beta_bimodal,flat,3.1541473377981517,3.216505628356507,3.246938812039213,3.3915909458263465,0.9714218592918958,0.9906271151246018
0.15,4,3,3,beta_bimodal,flat,3.245096902090063,3.3035478331084933,3.3044147909343327,3.3946511055992636,0.9820488974304895,0.9997376365012595
0.15,4,3,3,beta_bimodal,log_uniform,2.550707311762175,2.550707311762175,2.5443543775827147,2.55162481656702,1.002496874741755,1.002496874741755
0.15,4,3,3,beta_bimodal,log_uniform,3.388052751773144,3.40143453199129,3.35143616552002,3.409675928290685,1.0109256403657154,1.0149184898658252
0.15,4,3,3,beta_bimodal,log_uniform,3.5513758736207164,3.5882887875949625,3.503308849982621,3.594208371291514,1.0137204641943955,1.0242570499066228
0.15,5,2,2,homogeneous,flat,2.89,2.89,2.889999999999998,2.889999999999998,1.0000000000000007,1.0000000000000007
0.15,5,2,2,homogeneous,log_uniform,3.4803687413165,3.4803687413165,3.416323440973677,3.4327983042167047,1.0187468491931109,1.0187468491931109
0.15,5,2,2,homogeneous,log_uniform,3.5845681761853303,3.5845681761853303,3.458023558397767,3.502052915459335,1.0365944926778337,1.0365944926778337
0.15,5,2,2,homogeneous,log_uniform,3.16273395642695,3.1627339564269503,3.162733956426948,3.1627339564269503,1.0000000000000007,1.0000000000000007
0.15,5,2,2,beta_bimodal,flat,3.3654293161843003,3.3654293161843007,3.3654293161842994,3.3654293161842994,1.0000000000000002,1.0000000000000004
0.15,5,2,2,beta_bimodal,flat,3.5686419081509997,3.5686419081509997,3.5686419081509992,3.5686419081509992,1.0000000000000002,1.0000000000000002
0.15,5,2,2,beta_bimodal,flat,3.741027679139183,3.741027679139183,3.7410276791391834,3.741027679139183,0.9999999999999999,0.9999999999999999
0.15,5,2,2,beta_bimodal,log_uniform,4.224031006458241,4.224031006458241,4.224031006458239,4.268639950443379,1.0000000000000004,1.0000000000000004
0.15,5,2,2,beta_bimodal,log_uniform,4.047216610824175,4.047216610824175,4.026689111407262,4.026689111407262,1.0050978605124394,1.0050978605124394
0.15,5,2,2,beta_bimodal,log_uniform,3.7350047419915176,3.7350047419915176,3.714208778639573,3.714208778639573,1.0055990291853119,1.0055990291853119
0.15,5,2,3,homogeneous,flat,3.2873750000000004,3.2873750000000004,3.287374999999998,3.2873749999999986,1.0000000000000007,1.0000000000000007
0.15,5,2,3,homogeneous,log_uniform,3.3185298976623914,3.3185298976623914,3.371556347818428,3.4179987649647634,0.9842724117037678,0.9842724117037678
0.15,5,2,3,homogeneous,log_uniform,3.4333351591821732,3.4476614626894886,3.4020213314226986,3.4823837409189218,1.0092044771942625,1.0134155923260197
0.15,5,2,3,homogeneous,log_uniform,3.364362118515674,3.364362118515674,3.4350983621728126,3.435098362172813,0.9794077967501357,0.9794077967501357
0.15,5,2,3,beta_bimodal,flat,3.9993259397433696,3.9993259397433696,3.999374111699525,3.999374111699525,0.9999879551262747,0.9999879551262747
0.15,5,2,3,beta_bimodal,flat,3.987100653748432,3.987100653748432,3.9897273159791924,3.989727315979192,0.9993416436706739,0.9993416436706739
0.15,5,2,3,beta_bimodal,flat,3.397475040597197,3.3974750405971976,3.5260042172345627,3.5260042172345627,0.9635482067749281,0.9635482067749283
0.15,5,2,3,beta_bimodal,log_uniform,4.005352679191973,4.005352679191973,4.081822583612687,4.11535425743042,0.9812657451777258,0.9812657451777258
0.15,5,2,3,beta_bimodal,log_uniform,4.127019498551409,4.127019498551409,4.220116222284965,4.248222507981388,0.9779397725489302,0.9779397725489302
0.15,5,2,3,beta_bimodal,log_uniform,3.5108539881438467,3.5108539881438467,3.4917658904998485,3.589433180046411,1.0054666029288881,1.0054666029288881
0.15,5,3,2,homogeneous,flat,3.74,3.7400000000000007,3.739999999999999,3.739999999999999,1.0000000000000004,1.0000000000000004
0.15,5,3,2,homogeneous,log_uniform,3.791696995702822,3.7916969957028224,3.778055709959175,3.8072714234813856,1.003610662941705,1.0036106629417052
0.15,5,3,2,homogeneous,log_uniform,3.799624955306047,3.799624955306047,3.817032255568307,3.8531261830215384,0.995439572134381,0.995439572134381
0.15,5,3,2,homogeneous,log_uniform,3.8601027182594447,3.8601027182594447,3.7892481974094894,3.8204390557758727,1.0186988334251619,1.0186988334251619
0.15,5,3,2,beta_bimodal,flat,3.925862332263723,3.925862332263723,3.999964441654268,4.031804696442068,0.9814743079666232,0.9814743079666232
0.15,5,3,2,beta_bimodal,flat,4.159760685937645,4.159760685937645,4.13454350824415,4.142410705440496,1.0060991443537146,1.0060991443537146
0.15,5,3,2,beta_bimodal,flat,3.8226741124967103,3.8226741124967103,3.8358091345363867,3.845078472027488,0.9965756841440798,0.9965756841440798
0.15,5,3,2,beta_bimodal,log_uniform,4.5145134902119075,4.5145134902119075,4.4442531245642884,4.444253124564288,1.0158092628116242,1.0158092628116242
0.15,5,3,2,beta_bimodal,log_uniform,3.6038868597693177,3.608794647191419,3.6831966415532666,3.790274000815679,0.9784671334434909,0.9797996138673523
0.15,5,3,2,beta_bimodal,log_uniform,3.3793906662250053,3.3793906662250053,3.6206129086536487,3.6206129086536487,0.933375301774985,0.933375301774985
0.15,5,3,3,homogeneous,flat,3.604419687500001,3.7400000000000007,3.5962437499999984,3.739999999999999,1.0022734658906263,1.0399740006499845
0.15,5,3,3,homogeneous,log_uniform,3.9669025312962742,3.989410072555978,3.925324023703017,3.991453373037487,1.0105923759012467,1.016326307959796
0.15,5,3,3,homogeneous,log_uniform,3.781318529868844,3.8024933691308815,3.752593141197128,3.848136467563462,1.0076548103113978,1.0132975321480855
0.15,5,3,3,homogeneous,log_uniform,3.842924777090406,3.8766469842242657,3.782844939361483,3.8972538803159216,1.0158821835660712,1.0247966930620782
0.15,5,3,3,beta_bimodal,flat,3.9712236680139057,4.0097926745168015,4.063609710236904,4.063609710236904,0.9772650306474406,0.9867563472976922
0.15,5,3,3,beta_bimodal,flat,4.228840068767756,4.228840068767756,4.234450375325639,4.234450375325639,0.9986750803385076,0.9986750803385076
0.15,5,3,3,beta_bimodal,flat,4.249999256286248,4.249999289399045,4.249999714222189,4.249999714222189,0.9999998922503597,0.9999999000416065
0.15,5,3,3,beta_bimodal,log_uniform,3.836275349676609,3.8362811372270342,3.8355687296410594,3.842877136071346,1.0001842282293338,1.0001857371451772
0.15,5,3,3,beta_bimodal,log_uniform,4.48221976632417,4.48221976632417,4.477575144662824,4.493669008602314,1.001037307361973,1.001037307361973
0.15,5,3,3,beta_bimodal,log_uniform,4.698216661847446,4.698216661847446,4.700503065376577,4.702647577813878,0.9995135832277244,0.9995135832277244
0.15,6,2,2,homogeneous,flat,2.89,2.89,2.8899999999999983,2.8899999999999983,1.0000000000000007,1.0000000000000007
0.15,6,2,2,homogeneous,log_uniform,3.5464924394435413,3.546492439443542,3.54649243944354,3.546492439443543,1.0000000000000004,1.0000000000000007
0.15,6,2,2,homogeneous,log_uniform,3.6496992887824633,3.6496992887824633,3.649699288782461,3.649699288782461,1.0000000000000007,1.0000000000000007
0.15,6,2,2,homogeneous,log_uniform,3.8604708932512697,3.8604708932512697,3.860470893251267,3.860470893251269,1.0000000000000007,1.0000000000000007
