agents,clearanceStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 1, 0.09434027401901701), (1, 1, 0.49099755427397374), (2, 2, 0.3070689892805962), (3, 2, 0.7767042419231478), (4, 2, 0.7247499519187144), (5, 3, 0.9417924955357375), (6, 3, 0.20903324905154375), (7, 1, 0.42008137058618944), (8, 2, 0.3923480424292578), (9, 2, 0.5966524766134188), (10, 1, 0.20726842028802894), (11, 2, 0.28525222947380413), (12, 2, 0.6324598727972192), (13, 1, 0.6946826187670574), (14, 3, 0.2996258826354996), (15, 2, 0.04948565953547057), (16, 2, 0.11606224269857657), (17, 2, 0.8574665506765514), (18, 3, 0.4906691385726496), (19, 2, 0.024182453247587277), (20, 2, 0.7139202742543077), (21, 2, 0.6016322542764384), (22, 3, 0.017687951941324664), (23, 2, 0.9174946058689458), (24, 1, 0.9769686981109731), (25, 2, 0.34460874888161297), (26, 1, 0.9188763201035824), (27, 1, 0.3598479817765379), (28, 2, 0.22065036148802109), (29, 1, 0.27474815173295886), (30, 3, 0.35638894631241747), (31, 3, 0.3686611000681611), (32, 3, 0.3335061450508833), (33, 1, 0.4368715817568073), (34, 3, 0.7904564847398668), (35, 3, 0.9322671345017784), (36, 2, 0.6055562672780164), (37, 1, 0.820854393183769), (38, 2, 0.27517255969230714), (39, 1, 0.7528522556192735), (40, 1, 0.26755060171034484), (41, 3, 0.7145282804349116), (42, 3, 0.8758056606911426), (43, 3, 0.8551144371738543), (44, 2, 0.45227535066464564), (45, 1, 0.08286775933995871), (46, 2, 0.2369865919645796), (47, 2, 0.8516175816768394), (48, 1, 0.8165902729185673), (49, 3, 0.5781645948569235)]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0]",14,14,14,14,14,14
"[(0, 2, 0.2182574202656662), (1, 3, 0.8947980758832562), (2, 1, 0.31999245636628326), (3, 2, 0.9464539987567999), (4, 1, 0.3623940387846528), (5, 2, 0.15822380160378857), (6, 3, 0.9200135313855452), (7, 3, 0.9770227386876834), (8, 2, 0.25858627581053706), (9, 2, 0.019238818510621036), (10, 2, 0.07530114068719451), (11, 1, 0.633321938464693), (12, 3, 0.3264934485852451), (13, 2, 0.06787199017649581), (14, 3, 0.2734135270394066), (15, 3, 0.620762038642933), (16, 3, 0.3291508849967504), (17, 2, 0.4375896166930293), (18, 3, 0.17352114712927047), (19, 2, 0.9191213827052596), (20, 3, 0.06958804200278346), (21, 3, 0.12863212724454998), (22, 2, 0.0134427619813563), (23, 3, 0.6791535870569911), (24, 1, 0.4781353312013883), (25, 3, 0.03906721536497082), (26, 2, 0.35522099322835954), (27, 2, 0.9280548927128495), (28, 3, 0.6614651158469277), (29, 2, 0.4778253699804942), (30, 3, 0.11320466422147069), (31, 3, 0.7992080984119232), (32, 3, 0.6750814904314139), (33, 3, 0.7057600027197852), (34, 1, 0.0588534633605986), (35, 2, 0.8948806101027993), (36, 1, 0.5795030141976086), (37, 1, 0.9018057915216547), (38, 2, 0.5753666129817266), (39, 3, 0.15347360195770243), (40, 1, 0.29380427477331195), (41, 3, 0.6016475833814843), (42, 2, 0.14284271923588432), (43, 1, 0.571474718713006), (44, 2, 0.8188596508117735), (45, 1, 0.6885357949299089), (46, 2, 0.5485785327919305), (47, 2, 0.2791965955345115), (48, 1, 0.6528599227403294), (49, 2, 0.0798703269100195)]","[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",13,13,13,13,13,13
"[(0, 3, 0.08772100063168231), (1, 1, 0.06285820288921184), (2, 1, 0.8291479481294642), (3, 2, 0.7671532608533407), (4, 1, 0.04735586533226688), (5, 2, 0.12008377384272106), (6, 3, 0.8051895930033419), (7, 2, 0.5855408596702885), (8, 1, 0.7973048604024404), (9, 2, 0.26758210631315504), (10, 2, 0.8330882354264839), (11, 2, 0.9991016799656468), (12, 2, 0.12059658850966448), (13, 1, 0.4176249190046929), (14, 1, 0.5270100398318478), (15, 3, 0.9145575700827299), (16, 3, 0.8884341738120537), (17, 2, 0.14511610037742306), (18, 1, 0.07414894444943598), (19, 1, 0.40990362966897365), (20, 3, 0.9392302867419058), (21, 1, 0.9191639469343358), (22, 3, 0.9728614420821113), (23, 1, 0.9592895630904772), (24, 3, 0.5183986255776389), (25, 3, 0.8612039243099033), (26, 1, 0.737880988941916), (27, 1, 0.7113964130464638), (28, 3, 0.2773415369783604), (29, 1, 0.8979651508284793), (30, 3, 0.24341892171485957), (31, 3, 0.3274791034747838), (32, 1, 0.4417517795856788), (33, 2, 0.4135088222285409), (34, 1, 0.4763507329261595), (35, 2, 0.05960163457680012), (36, 3, 0.728127355926167), (37, 2, 0.6375314237137549), (38, 3, 0.5646575094847951), (39, 1, 0.5333030694373941), (40, 1, 0.8421895528447645), (41, 2, 0.7124859024511845), (42, 3, 0.5128695678464946), (43, 1, 0.37131811820284866), (44, 3, 0.12189855000842464), (45, 2, 0.13919179452076458), (46, 2, 0.5845579321430946), (47, 1, 0.05797360619855041), (48, 2, 0.17083386992776262), (49, 2, 0.32535413632949395)]","[0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",14,14,14,14,14,14
"[(0, 3, 0.10481517863750656), (1, 3, 0.9856285055999682), (2, 1, 0.09033567874626136), (3, 3, 0.908818359324508), (4, 3, 0.2942394728646033), (5, 1, 0.47708946151055764), (6, 1, 0.034239858428505965), (7, 2, 0.8299843578105489), (8, 3, 0.027068881627618557), (9, 2, 0.9665379518163342), (10, 3, 0.3773911419023278), (11, 2, 0.5219805488620524), (12, 1, 0.030203220580265144), (13, 2, 0.32983711206118416), (14, 2, 0.46661523659802795), (15, 1, 0.11204738375790868), (16, 2, 0.536427543142723), (17, 3, 0.7997946800897132), (18, 3, 0.8077279136976739), (19, 3, 0.6277128107646172), (20, 2, 0.9292549438632138), (21, 1, 0.289966229106708), (22, 3, 0.9050351249685401), (23, 2, 0.7398046390129462), (24, 2, 0.7614474482601887), (25, 3, 0.14540934082580115), (26, 1, 0.9492599066345733), (27, 2, 0.532154313038606), (28, 2, 0.1394758327026151), (29, 3, 0.8883019524237056), (30, 3, 0.35773287833247136), (31, 2, 0.2475526509722672), (32, 3, 0.12458780865754293), (33, 2, 0.6959458720222516), (34, 3, 0.3912859069479385), (35, 1, 0.8133736758532472), (36, 3, 0.31232899563101724), (37, 3, 0.177483231001624), (38, 2, 0.1807208619697772), (39, 2, 0.03982597364753171), (40, 2, 0.9121088139938712), (41, 1, 0.7498008016757122), (42, 3, 0.9164841527505511), (43, 3, 0.4600225004293711), (44, 1, 0.7211713647682817), (45, 2, 0.1632054184215017), (46, 3, 0.020437311202906816), (47, 1, 0.23840396457271118), (48, 2, 0.6901822363480182), (49, 2, 0.46420816916003593)]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",14,14,14,14,14,14
"[(0, 1, 0.40399493943648523), (1, 3, 0.4062809619634308), (2, 2, 0.6641716548131789), (3, 1, 0.46619521226285054), (4, 2, 0.1699679596301693), (5, 3, 0.31686835197081165), (6, 2, 0.6573571137994801), (7, 1, 0.7837493588977312), (8, 1, 0.35743836197850665), (9, 2, 0.30330698733883965), (10, 2, 0.4661280817604432), (11, 2, 0.717193760462413), (12, 1, 0.13438192937646853), (13, 3, 0.16886631314301137), (14, 3, 0.16076620968276178), (15, 3, 0.10227416170586234), (16, 3, 0.4098292774640703), (17, 1, 0.7808101246636242), (18, 2, 0.7349191853130428), (19, 3, 0.47760894099421913), (20, 2, 0.40077068150665507), (21, 2, 0.7348637792231668), (22, 3, 0.9645309767814367), (23, 1, 0.2525911806172284), (24, 3, 0.9022719123813394), (25, 1, 0.1336352582561966), (26, 2, 0.8982272247663171), (27, 2, 0.4162043191886522), (28, 3, 0.42312727593680843), (29, 3, 0.2661165049626182), (30, 2, 0.5905716770518034), (31, 2, 0.5456199317583075), (32, 1, 0.7861966285964384), (33, 1, 0.3498216405017053), (34, 2, 0.7363095567521508), (35, 1, 0.8945547147729109), (36, 1, 0.398332605784259), (37, 2, 0.5004897242317545), (38, 2, 0.8065924463653901), (39, 1, 0.9491331481534168), (40, 3, 0.6011390845508475), (41, 1, 0.15257467180243345), (42, 3, 0.407654772587247), (43, 3, 0.6962769060602098), (44, 1, 0.3456214780065353), (45, 1, 0.1586150904402306), (46, 3, 0.10026159721835481), (47, 3, 0.18110819650436993), (48, 3, 0.5922040136738378), (49, 1, 0.968403340743836)]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1]",0,0,0,0,0,0
"[(0, 2, 0.40254180969413345), (1, 2, 0.06509284356941536), (2, 2, 0.1389541087277758), (3, 1, 0.9499639809358073), (4, 3, 0.4879952228364606), (5, 2, 0.28780702409810144), (6, 3, 0.4600333263799923), (7, 1, 0.21687560735553257), (8, 1, 0.14284774301933945), (9, 3, 0.27734111696117336), (10, 1, 0.6900306109440202), (11, 2, 0.6145269575213592), (12, 1, 0.08413615347900749), (13, 1, 0.9092362204665467), (14, 1, 0.9710351913859647), (15, 3, 0.893020194900664), (16, 3, 0.6522618765324255), (17, 1, 0.49873328908494463), (18, 3, 0.724359461975076), (19, 3, 0.021134923176874265), (20, 3, 0.9640988181643936), (21, 1, 0.7440845463293462), (22, 3, 0.28011512674504635), (23, 2, 0.39753715101230425), (24, 1, 0.6494293290394668), (25, 2, 0.831337202152109), (26, 3, 0.6713712414030238), (27, 2, 0.39940689994512657), (28, 2, 0.4673333252876639), (29, 3, 0.9204347820595252), (30, 3, 0.44172920327642096), (31, 3, 0.2127614439380554), (32, 3, 0.7358482918725573), (33, 2, 0.8760828956861373), (34, 3, 0.6641984393368838), (35, 2, 0.910528152719209), (36, 2, 0.8109548764717436), (37, 2, 0.39409321086840154), (38, 3, 0.2224124473265755), (39, 2, 0.6212853918607995), (40, 1, 0.9904236420868477), (41, 2, 0.5976307045173145), (42, 1, 0.1696620628459058), (43, 2, 0.25554782281870336), (44, 2, 0.32539774523425546), (45, 2, 0.49500483288665886), (46, 2, 0.09798070718913154), (47, 1, 0.8665621448278555), (48, 1, 0.4698354910890947), (49, 1, 0.9943625495541039)]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",0,0,0,0,0,0
"[(0, 1, 0.4423747225497119), (1, 3, 0.45468454094707855), (2, 1, 0.5842821454768641), (3, 3, 0.6567404035267129), (4, 1, 0.7815675761352445), (5, 2, 0.9106396530125243), (6, 2, 0.9114703921311336), (7, 2, 0.40682332730354553), (8, 3, 0.897935124900036), (9, 1, 0.07276031917358072), (10, 2, 0.8837123854687117), (11, 3, 0.05526091979445813), (12, 3, 0.13537426971030508), (13, 3, 0.8112599026816778), (14, 3, 0.4929583949295062), (15, 1, 0.42823515570745074), (16, 3, 0.6703979324941622), (17, 2, 0.21523583134806945), (18, 2, 0.619045663224293), (19, 3, 0.1416254955839512), (20, 1, 0.44236128846110867), (21, 1, 0.2766524979340971), (22, 3, 0.9027933855907706), (23, 3, 0.5318604538079901), (24, 2, 0.7909625702610917), (25, 2, 0.14492423095104467), (26, 2, 0.6205641180899814), (27, 3, 0.17087868298040332), (28, 1, 0.2273424270893848), (29, 1, 0.14198296036722757), (30, 1, 0.9252524898405221), (31, 1, 0.10893132033647279), (32, 2, 0.25045917570629306), (33, 1, 0.8651486805205446), (34, 2, 0.11512636068418425), (35, 3, 0.5983219615133206), (36, 2, 0.5318519162916483), (37, 3, 0.09519995536798043), (38, 2, 0.032595748839674865), (39, 3, 0.24800715319048316), (40, 1, 0.8271619441315118), (41, 3, 0.8070126441352923), (42, 1, 0.4560259732599633), (43, 3, 0.6841714809188025), (44, 2, 0.744926490837149), (45, 1, 0.9593817089976322), (46, 3, 0.9381174651139222), (47, 3, 0.3854518064331377), (48, 2, 0.8918886946466634), (49, 3, 0.02991690391809909)]","[0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",13,13,13,13,13,13
"[(0, 2, 0.329584321831878), (1, 2, 0.21392347091055786), (2, 3, 0.3237812788815143), (3, 1, 0.4706600971697996), (4, 2, 0.9053486429358475), (5, 3, 0.6073058835535387), (6, 1, 0.7383352240994766), (7, 2, 0.12177935061734091), (8, 2, 0.8676668670482242), (9, 3, 0.7378818117127178), (10, 1, 0.02188801905472404), (11, 2, 0.5335290876153475), (12, 1, 0.24185196359159844), (13, 2, 0.5088280970824828), (14, 3, 0.293960249032139), (15, 3, 0.05427225647757605), (16, 1, 0.9650040538014496), (17, 1, 0.6209906438044087), (18, 2, 0.836141525142185), (19, 3, 0.4034401489326763), (20, 3, 0.6299963278096409), (21, 3, 0.8269603967744361), (22, 2, 0.08911403140976837), (23, 1, 0.8596154249750884), (24, 2, 0.5106591225085434), (25, 1, 0.884234960624605), (26, 2, 0.5279459702523622), (27, 3, 0.1588059046950301), (28, 1, 0.09706241430642437), (29, 3, 0.1696828786377388), (30, 2, 0.33599674245730704), (31, 2, 0.14674237901491316), (32, 3, 0.3418786357429099), (33, 2, 0.020062856860215028), (34, 1, 0.6549245638273189), (35, 2, 0.4314271439482722), (36, 3, 0.16976272639093626), (37, 1, 0.6368248112972368), (38, 2, 0.596480095923765), (39, 2, 0.0453671767683852), (40, 1, 0.020981223939734672), (41, 2, 0.8482876998690468), (42, 2, 0.6537190702618001), (43, 2, 0.5786344606467639), (44, 3, 0.6553736431825511), (45, 3, 0.003691669170468148), (46, 2, 0.4176189928369759), (47, 1, 0.023297497744212192), (48, 2, 0.9698356123836509), (49, 1, 0.06985460462031956)]","[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]",10,10,10,10,10,10
"[(0, 2, 0.9202557628093598), (1, 1, 0.5096683005729254), (2, 2, 0.39827037364659823), (3, 2, 0.4877637310105556), (4, 1, 0.9338796092299126), (5, 1, 0.9694323858004141), (6, 1, 0.0016637598874434945), (7, 2, 0.16710549035515665), (8, 1, 0.18946704899428157), (9, 2, 0.03869691756869431), (10, 1, 0.508659560740047), (11, 1, 0.8877216785056405), (12, 3, 0.9500552652626701), (13, 2, 0.10685408888058168), (14, 3, 0.5602583023817864), (15, 3, 0.5409474813339452), (16, 2, 0.8052160265454676), (17, 1, 0.6073405754538467), (18, 1, 0.801281845012604), (19, 2, 0.11651822332564665), (20, 3, 0.5619791417967176), (21, 2, 0.1676563890737559), (22, 1, 0.5391887313167067), (23, 2, 0.5374037379280547), (24, 2, 0.09292469684938509), (25, 3, 0.36735674983592403), (26, 1, 0.14145915487512617), (27, 2, 0.7207998760069398), (28, 2, 0.615050573315203), (29, 2, 0.4020601027573456), (30, 1, 0.5003684276767874), (31, 3, 0.9992096088389352), (32, 3, 0.7168759910453074), (33, 3, 0.8114156327599162), (34, 1, 0.9948259633331106), (35, 3, 0.3203031518322419), (36, 3, 0.7025465221479121), (37, 1, 0.8159924977095131), (38, 2, 0.9958538031206259), (39, 1, 0.2810618014533144), (40, 1, 0.15001162657113143), (41, 2, 0.8546069573053601), (42, 1, 0.557831924535719), (43, 1, 0.3602827691326823), (44, 2, 0.09760638920667719), (45, 2, 0.9776854664293089), (46, 1, 0.027274894093918145), (47, 3, 0.5832434618935072), (48, 2, 0.4098394807482175), (49, 1, 0.9310158113501743)]","[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",12,12,12,12,12,12
"[(0, 1, 0.3564921939669401), (1, 2, 0.2410150897216249), (2, 2, 0.31725435662076285), (3, 3, 0.31989705558897774), (4, 1, 0.41672569383542757), (5, 1, 0.4187122646221497), (6, 1, 0.7954115413559857), (7, 2, 0.3612927339506241), (8, 3, 0.6020402946886181), (9, 3, 0.6137080714610768), (10, 3, 0.9921548486980013), (11, 1, 0.32356749091285997), (12, 3, 0.48196624474988514), (13, 2, 0.6292264722267682), (14, 2, 0.9559870024412445), (15, 2, 0.9756174229995814), (16, 3, 0.9928908627398436), (17, 2, 0.17585056993207826), (18, 3, 0.9503993279769876), (19, 1, 0.7166431224758916), (20, 2, 0.2015470979098457), (21, 3, 0.7714142655553126), (22, 2, 0.29110092782706), (23, 3, 0.36051335652723915), (24, 2, 0.6875360206046113), (25, 1, 0.4357774353865148), (26, 2, 0.6913520293031429), (27, 3, 0.2864349575731575), (28, 2, 0.6138839440772694), (29, 1, 0.6315843865852636), (30, 1, 0.8949963034399836), (31, 1, 0.44570403472650455), (32, 2, 0.35569907108030363), (33, 3, 0.9080833269796952), (34, 3, 0.5942655897366923), (35, 2, 0.9338465995546786), (36, 2, 0.6174934528777043), (37, 2, 0.08543881792491848), (38, 3, 0.865594142941087), (39, 1, 0.16593392311293098), (40, 1, 0.748547952694346), (41, 3, 0.5203148153766194), (42, 1, 0.5700770079011149), (43, 1, 0.9437813476067684), (44, 3, 0.7810895105162202), (45, 1, 0.1778173680829791), (46, 2, 0.8387085510305597), (47, 1, 0.9353161477161137), (48, 2, 0.12301353677526616), (49, 2, 0.4937155199511877)]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",14,14,14,14,14,14
"[(0, 2, 0.8076387118736574), (1, 1, 0.15897817927004798), (2, 2, 0.7525235097738632), (3, 2, 0.945582621168711), (4, 2, 0.21965284013618658), (5, 1, 0.11028047885769132), (6, 3, 0.7561229214100739), (7, 2, 0.9348829775744172), (8, 1, 0.8653928985428505), (9, 1, 0.35734504777607534), (10, 1, 0.6420332002437679), (11, 1, 0.09447599924553762), (12, 2, 0.20404667527845088), (13, 2, 0.11677068441190486), (14, 2, 0.3468307387510845), (15, 1, 0.9370719446650624), (16, 1, 0.37076548820337896), (17, 1, 0.6690741997432447), (18, 1, 0.494099755822628), (19, 2, 0.6152443810822814), (20, 3, 0.7463569190039225), (21, 2, 0.44187252651806386), (22, 2, 0.004891497337632278), (23, 1, 0.21659067289748868), (24, 2, 0.4922060692140998), (25, 1, 0.29784901755485527), (26, 1, 0.3673640744066935), (27, 1, 0.7986305623108012), (28, 1, 0.9363500601943014), (29, 1, 0.07796515494336465), (30, 3, 0.03686998868513114), (31, 2, 0.48024404615340843), (32, 1, 0.28461501096969244), (33, 1, 0.24509824448449158), (34, 1, 0.705298608410901), (35, 1, 0.5233623300070815), (36, 2, 0.9139471007998586), (37, 1, 0.05970384857377797), (38, 3, 0.9949643912925151), (39, 2, 0.014180695518527298), (40, 1, 0.23168079217166848), (41, 3, 0.5832639856075265), (42, 3, 0.3287026924105835), (43, 2, 0.41326449901286766), (44, 1, 0.35157474269882505), (45, 3, 0.47836574178703795), (46, 2, 0.12359937714189206), (47, 1, 0.3630645124149), (48, 3, 0.9721092330248347), (49, 2, 0.3220931958758284)]","[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",12,12,12,12,12,12
"[(0, 1, 0.8825303508567525), (1, 3, 0.9895362461570651), (2, 3, 0.678188541093278), (3, 3, 0.43228898298194773), (4, 2, 0.14376579098265518), (5, 3, 0.8323086916566809), (6, 1, 0.7560899856038744), (7, 1, 0.19721875411908918), (8, 1, 0.575570111115222), (9, 1, 0.3714038477789463), (10, 1, 0.9873939930918787), (11, 3, 0.6969192314166507), (12, 2, 0.4619672518285627), (13, 3, 0.9466126880357798), (14, 2, 0.44253302103685743), (15, 1, 0.9527404988731535), (16, 2, 0.24433312538662555), (17, 3, 0.36222157697012114), (18, 2, 0.555943267052697), (19, 1, 0.9737593193356148), (20, 3, 0.6662136916202173), (21, 1, 0.7103564883286387), (22, 3, 0.31205381275377053), (23, 2, 0.9093712194778253), (24, 1, 0.6850577427780908), (25, 1, 0.16498448527342557), (26, 1, 0.04694940390747837), (27, 1, 0.2280099065013267), (28, 2, 0.8520789798309175), (29, 2, 0.9844232803641474), (30, 3, 0.33001787391891646), (31, 3, 0.42965570039050693), (32, 3, 0.8712716479250453), (33, 3, 0.7978110965065076), (34, 1, 0.09080786646607442), (35, 1, 0.456214012275149), (36, 2, 0.7426848830206688), (37, 1, 0.4213480467153161), (38, 3, 0.8685413309291106), (39, 2, 0.7135420325850005), (40, 2, 0.011224435901238783), (41, 2, 0.6398198105595799), (42, 1, 0.511591217730888), (43, 2, 0.438289504284596), (44, 2, 0.018722358206067935), (45, 3, 0.9715605415405315), (46, 3, 0.6914568871874222), (47, 1, 0.8007947082424659), (48, 2, 0.6706329965497166), (49, 1, 0.11240267266019532)]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0]",0,0,0,0,0,0
"[(0, 2, 0.46827896597212815), (1, 3, 0.34659446441717745), (2, 2, 0.7538464264797479), (3, 2, 0.9435785847566172), (4, 1, 0.09044334137208243), (5, 1, 0.01825250482856955), (6, 1, 0.6363813800883384), (7, 1, 0.4360208145690755), (8, 1, 0.5705590638981837), (9, 2, 0.256023885910184), (10, 3, 0.26765374198982905), (11, 1, 0.9303394894628517), (12, 2, 0.49902180892338766), (13, 1, 0.9199400583928278), (14, 3, 0.17875120746695083), (15, 1, 0.5345747260979886), (16, 3, 0.053373850584447546), (17, 1, 0.256659711366914), (18, 2, 0.12290750903632941), (19, 2, 0.3792635771788677), (20, 3, 0.5454476919381335), (21, 3, 0.5381058381456468), (22, 1, 0.10468192750372973), (23, 3, 0.6468461853024936), (24, 2, 0.4265655165316604), (25, 3, 0.7035000594336478), (26, 2, 0.7236401091898615), (27, 1, 0.5260850249622933), (28, 3, 0.1344051036055306), (29, 3, 0.5459629966857084), (30, 2, 0.221443617672188), (31, 3, 0.8706395830508715), (32, 3, 0.5513283987503061), (33, 1, 0.24984682912504685), (34, 1, 0.3743490712142027), (35, 2, 0.10201071668086847), (36, 3, 0.898133737208077), (37, 2, 0.8267733992494627), (38, 3, 0.5456524436319765), (39, 1, 0.20398956593107465), (40, 3, 0.2759012049223377), (41, 2, 0.739993166050809), (42, 2, 0.6475285510477565), (43, 2, 0.8476194641454254), (44, 2, 0.25835777424490713), (45, 1, 0.7578868377461719), (46, 1, 0.2670069149993862), (47, 3, 0.44586857176393524), (48, 3, 0.10330605983767827), (49, 1, 0.8007690220941044)]","[0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1]",11,11,11,11,11,11
"[(0, 2, 0.8899715783690293), (1, 2, 0.8805136222263616), (2, 3, 0.5893130760376866), (3, 3, 0.18993016283790365), (4, 2, 0.5243762970777653), (5, 2, 0.717438248753167), (6, 1, 0.5168518801969516), (7, 3, 0.2714600317214412), (8, 3, 0.9405161072473659), (9, 3, 0.011287410708084589), (10, 2, 0.748810783887498), (11, 1, 0.8611376708363472), (12, 2, 0.7425061449942809), (13, 1, 0.6903469441727675), (14, 1, 0.4395976702425892), (15, 2, 0.977589708192819), (16, 2, 0.29885680311353624), (17, 3, 0.9883783194409373), (18, 3, 0.43926432257430703), (19, 3, 0.46699891337816024), (20, 1, 0.8124138217227557), (21, 3, 0.3432613148268022), (22, 2, 0.9804609362656909), (23, 3, 0.08882988939939407), (24, 2, 0.8987049488739766), (25, 3, 0.5865871773085868), (26, 1, 0.10496820293468057), (27, 3, 0.40983004032846226), (28, 3, 0.34917638513873417), (29, 2, 0.23362179515871295), (30, 2, 0.7574362579763878), (31, 3, 0.4246205238142424), (32, 2, 0.8933059911079979), (33, 3, 0.8085530800166943), (34, 1, 0.15762409936468236), (35, 1, 0.7213565381002119), (36, 1, 0.08695469839773651), (37, 1, 0.6887459095519896), (38, 2, 0.13079753862839172), (39, 2, 0.7204631338465193), (40, 3, 0.17580610732593338), (41, 3, 0.8399230480458508), (42, 1, 0.35739382345167237), (43, 2, 0.8192324427594101), (44, 1, 0.632599215952838), (45, 1, 0.5286657937831731), (46, 2, 0.531519000950239), (47, 3, 0.05011954910055472), (48, 2, 0.7792397537662502), (49, 2, 0.4930281125157402)]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",13,13,13,13,13,13
