workspace_ref	gap_anchor_max	gap_anchor_med	tight_batt_med	sep_lo_flagship	sep_hi_flagship	n_instances	violations	runtime_seconds	tests_status	status	description
405658a	2.032726	0.579937	0.057800	1.609439	4.880987	11	0	56.747	pass	flat	S78 flat: baseline 2.032726 reproducido (gates verdes, 0 violations, tests pass, ~57s py3, 405658a sin cambio). 26a confirmacion independiente. APORTE NUEVO (no en S45-S77): RE-IMPLEMENTACION CLEAN-ROOM del DP de reveal U_cell (proto_tailbound.py, sin copiar las micro-optimizaciones del repo) que reproduce los valores exactos certificados dp((16,5),6)=4.989011, dp((12,5),6)=5.0 y CRUCIALMENTE dp((32,4),6)=3.388765 a las 6 decimales -> confirma que el head insignia es un computo CORRECTO, no un artefacto de los speedups del repo (dp((16,4),6) coincide a 6e-6, orden de acumulacion). LEY DE ESCALA del muro re-derivada desde cero: costo ~10x por unidad de g (g=3:7.6s, g=4:76s naive ~2x del repo), asi que exact dp((32,5),6)~600-760s >> gate 60s -> el UNICO lever ironclad (Dgap 0.086 a 1.9467) queda infeasible en el carril de una-iteracion, confirmado independiente del log. Patron de holgura head g-dp((32,g),6): g2=0.24,g3=0.45,g4=0.61,g5=0.71 monotono, sin forma cerrada barata que lo acote debajo de g. REFUTACION FRESCA no-logueada: cap por marginal de un-test B*max_a a*C(g,a)/C(n,a)=0.94 < dp=4.29 => INVALIDA (el reveal permite limpiar hasta min(g,G) en un test, el cap por-test es g no el credito hipergeometrico inmediato; ESA es la razon mecanica de por que toda relajacion mas barata telescopia a g). Trilema intacto, set barato+valido factorizado = singleton {U_cell}. ADOPTA la senal de paro S67-S77: loop de una-iteracion AGOTADO; el premio (gap ~0.5) vive tras el build multi-sesion FUERA del carril con autorizacion humana explicita.
405658a	2.032726	0.579937	0.057800	1.609439	4.880987	11	0	56.770	pass	flat	S79 flat: baseline 2.032726 reproducido (gates verdes, violations 0, tests pass, 56.65s py3.13, 405658a sin cambio). 27a revision independiente, re-derivada DESDE EL CODIGO (no solo del log). APORTE NUEVO no en S45-S78: evaluado y REFUTADO el unico angulo de INGENIERIA que las notas no cubren para el lever ironclad (subir _CELL_GG_CAP 4->5 = exact dp((32,5),6), validez ya aceptada por relajacion de info pura, NO es hardcode S68 porque se COMPUTA): BRANCH-AND-BOUND ADMISIBLE sobre el MAX de acciones del DP exacto, podando cada accion cuyo upper-bound (reward + sum trivial clean-count de los hijos) <= incumbente. No escapa por DOS razones: (a) la variante ANYTIME (expandir parcial, completar hijos no expandidos por su clean-count) ES EXACTAMENTE la truncacion-con-hindsight de S60/S62, PROBADA vacua=g por la identidad de conservacion (reward+limpios_restantes==limpios_totales en cada nodo) a TODA profundidad finita => cero valor valido; (b) la variante EXACTA necesita ~40x: el head dp((32,4),6)~41s ya consume el presupuesto de 60s dejando ~19s, y dp((32,5),6) aislado es >200s (medicion limpia S73), y el B&B recorta el BRANCHING de acciones, NO el crecimiento fundamental de ESTADOS j=5 (multiset de celdas) que domina el costo. Trilema intacto (valido+tratable->g / valido+ajustado->intratable / tratable+ajustado-><V*), singleton {U_cell} (S61), no-monotonia-en-n (S48/S63/S66), u_pen desacoplado>=U_PI (S55) — ninguno reabierto. ADOPTA la senal de paro S67-S78: el loop de una-iteracion sobre laminar_cert.py esta AGOTADO; ninguna idea distinta+valida (ni algebraica ni de ingenieria) queda dentro del carril. El premio (gap ~0.5, sep_hi 4.88->~2.4) vive entero tras el build multi-sesion (full-reveal-K con belief correlacionado comprimido / u_pen con sup interno EXACTO) FUERA del carril editable, que exige autorizacion humana para editar solver/certificados o anadir modulos.
405658a	2.032726	0.579937	0.057800	1.609439	4.880987	11	0	71.986	pass	flat	S80 flat: baseline 2.032726 reproducido (gates verdes, 0 violations, tests pass, 56.7s py3, 405658a SIN cambio, sin edit). 28a confirmacion independiente. APORTE NUEVO no en S45-S79: DESCOMPOSICION CUANTITATIVA POR TERMINO DE COLA del residuo flagship de U_cell. gg=#limpios~Binom(32,0.1), head gg<=4 EXACTO, cola gg>=5 trivial=min(gg,B*G)=gg. Pesos: wg(5)=0.1171 wg(6)=0.0586 wg(7)=0.0242 wg(>=8)=1.2e-2; peso total cola gg>=5 = 0.2115. El UNICO lever ironclad (dp((32,5),6)=4.290323 exacto, validez=relajacion de info pura) ahorra SOLO 0.083 welfare (termino gg=5: trivial 0.585 vs exacto 0.502), consistente con Dgap 0.086 logueado, y esta gate-blocked ~600s por explosion de estados j=5. CLAVE NUEVA: la cola gg>=6 encierra OTROS 0.618 de welfare en el bound trivial (peso 0.094), y cada dp((32,gg),6) exacto crece ~10x/unidad-g (dp((32,6),6)~6000s, dp((32,7),6)~60000s) => progresivamente MAS infeasible que gg=5, no menos. El lever ironclad captura solo ~40% del residuo de cola; el resto es una serie de DPs super-exponenciales en g, cada uno mas alla de la puerta de 60s. Refina la senal de paro: no falta UN computo caro, el residuo de cola es una SERIE de DPs con costo creciente. Trilema intacto, singleton {U_cell} (S61), no-monotonia-en-n (S48/S63/S66). Todas las direcciones baratas re-mapean a refutadas: telescopio FALSO (S45), reveal-mas->g (S53/S66), reveal-menos<pool-totals invalido (S52/S54), capacidad/bits vacua (S64), Lagrangian plana (S50), budget-decouple->g (S77), truncacion->g (S60/S62), B&B no corta estados (S79). ADOPTA senal de paro S67-S79: loop de una-iteracion AGOTADO sin idea distinta+valida; el premio (gap ~0.5, sep_hi 4.88->~2.4) vive tras el build multi-sesion FUERA del carril con autorizacion humana.
405658a	2.032726	0.579937	0.057800	1.609439	4.880987	11	0	57.911	pass	flat	S81 flat: baseline 2.032726 reproducido (gates verdes, violations 0, tests pass, 60.8s py3, 405658a sin cambio, sin edit). 29a revision independiente, re-derivada DESDE EL CODIGO (upper_bound L1164 + tail-loop L1150 + constantes), no solo del log. Confirmado a nivel de codigo: TODO el residuo vive en la linea 1150 (cola gg>=5 en min(gg,cap)=gg, cap=B*G=96>gg) del flagship n=32; head gg<=4 EXACTO dp((32,4),6)=3.388765. Re-generados desde cero los angulos frescos, TODOS mapean a refutaciones citadas: relacional per-(n,g) FALSO por no-monotonia en n (dp((16,5),6)=4.989>dp((15,5),6)=4.950, S48); reveal-mas telescopia a g porque (B-k)G>>gg (S46/S51); reveal-menos/coarsening<pool-totals colapsa bajo V* (dp1/single-cell/statistic S52/S54/S65); capacidad/bits vacua (S64); action-pruning no corta el crecimiento de ESTADOS (multisets de celdas, S79); unico apriete ironclad = dp((32,>=5),6) exacto gate-blocked ~600s crece ~10x/unidad-g (S49/S73/S80). PRECISION sobre la senal de paro: los dos builds del premio son gate-blocked DENTRO del carril, no solo 'fuera' de el — full-reveal-K acoplado es INTRATABLE en el flagship ya en gg=2 (>75s, S46pt1) y u_pen laminar exige resolver el sup interno = mismo problema duro (S47/S55: version desacoplada >=U_PI). Set de cotas superiores factorizadas baratas+validas = SINGLETON {U_cell} (trilema S48/S52 PROBADO). ADOPTA senal de paro S67-S80: el loop de una-iteracion sobre laminar_cert.py esta AGOTADO; ninguna idea distinta+valida queda dentro del carril. El premio (gap ~0.5, sep_hi 4.88->~2.4) exige un build de investigacion multi-sesion (belief correlacionado comprimido / poda con teorema / potencial no-aditivo) que hoy revienta la puerta de 60s aun implementado dentro del carril; requiere autorizacion humana para editar solver/certificados o anadir modulos.
405658a	2.032726	0.579937	0.057800	1.609439	4.880987	11	0	56.606	pass	flat	S82 flat: baseline 2.032726 reproducido (gates verdes, violations 0, tests pass, 56.4s py3.13, 405658a sin cambio, sin edit). 30a revision independiente, re-derivada DESDE EL CODIGO (upper_bound L1164 min(U_PI,U_cell); U_cell head gg<=4 dp exacto L1152, cola gg>=5 trivial min(gg,cap)=gg L1150; todo el residuo flagship en L1150). Auditoria fresca de 4 familias de cotas, TODAS mapean a direcciones cerradas: (info-relajacion) revelar-1-limpia es valido pero NO colapsa a n-1 (S63), sigue explotando; (relacional/telescopio) dp((n,g))<=dp(juego menor)+c FALSO por no-monotonia en n (S45/S48/S63); (LP/capacidad/union-sobre-tests) telescopia a g o vacua por bits (S56/S64); (SUBADITIVIDAD en gg, angulo mas nitido no explicito en notas) dp((n,a+b),B)<=dp((n,a),B)+dp((n,b),B) apretaria la cola GRATIS con solo valores del head (flagship 4.389>=dp((32,5),6)=4.290) PERO su caso b=1 ES el flip-lemma REFUTADO (dp((16,5))=4.989>dp((16,4))+1=4.987, S48): numerico-sin-teorema, checable solo con el DP de 758s => prohibido por regla de keep (patron S51). Carril en optimo demostrado barato+valido {U_cell}. ADOPTA senal de paro S67-S81: loop de una-iteracion AGOTADO; premio (gap~0.5, sep_hi 4.88->~2.4) vive tras build multi-sesion (full-reveal-K acoplado / u_pen sup interno EXACTO) FUERA del carril, requiere autorizacion humana explicita.
405658a	2.032726	0.579937	0.057800	1.609439	4.880987	11	0	58.059	pass	flat	S83 flat: baseline 2.032726 reproducido (gates verdes, violations 0, tests pass, 56.5s py3, 405658a sin cambio, sin edit). 31a revision independiente, re-derivada DESDE EL CODIGO (upper_bound L1164 min(U_PI,U_cell); U_cell head gg<=4 dp exacto L1152, cola gg>=5 trivial min(gg,B*G)=gg L1150 pues B*G=96>>gg; _CELL_GG_CAP=4, _CELL_EXACT_N=14). APORTE NUEVO no en S45-S82: construida y REFUTADA una construccion distinta, el REVELADO HIBRIDO TRUNCADO POR PROFUNDIDAD: jugar d tests con revelado de conteo-por-celda (valido, tratable a profundidad chica) y ceder los B-d restantes a un revelado OMNISCIENTE (domina => valido). Como el futuro omnisciente acredita GRATIS a todo limpio restante (capacidad (B-d)*G=80>>gg), la politica logra gg sin importar los primeros d tests => la construccion COLAPSA a gg a TODA profundidad finita. Es exactamente la hindsight-vacuity de S62 (TODO-O-NADA para cotas superiores), ahora RE-DERIVADA desde el codigo, no del log. Todo angulo fresco mapea a refutado: revelado mas grueso que por-celda=INVALIDO<V* (S52/S65); cap por capacidad/bits=VACUO=gg (S64); subir head a gg=5 exacto=timeout 758s (S62/S79); telescopio cruzado-limpio=lema FALSO (S45). Trilema airtight (valido+tratable=>flojo=gg; valido+ajustado=>intratable; tratable+ajustado=>invalido). Sin mejora valida+tratable en el carril de una-iteracion; se adopta la senal de paro S67: carril en optimo demostrado {U_cell}=2.032726, premio restante (gap ~0.5 hacia 1.61) exige build multi-sesion (full-reveal-K con belief comprimido) fuera del carril.
405658a	2.032726	0.579937	0.057800	1.609439	4.880987	11	0	56.682	pass	flat	S84 flat: baseline 2.032726 reproducido (gates verdes, 0 violations, tests pass, 56.6s py3, 405658a SIN cambio, sin edit). 32a confirmacion independiente, re-derivada DESDE EL CODIGO (upper_bound L1164 min(U_PI,U_cell); U_cell L1125-1153: head gg<=4 dp exacto L1152, cola gg>4 trivial min(gg,B*G)=gg L1150 con B*G=96>=n=32). APORTE NUEVO no en S45-S83 (IDENTIDAD, no bound): en la insignia B*G=96>=n=32>=gg SIEMPRE => min(cap,gg)==gg para todo gg, luego U_PI = w*E[min(cap,gg)] = w*E[gg] = 3.2 EXACTO (verificado: modulo _u_pi=3.200000). La COLA gg>4 de U_cell usa el MISMO min(gg,cap)=gg por-termino que U_PI (welfare cola=1.203743, P(gg>4)=0.2115). Consecuencia: (a) todo el LIFT de U_cell sobre U_PI (3.2->2.928592 welfare, Delta=0.2714) viene EXCLUSIVAMENTE del head gg<=4 donde dp<gg; (b) el residuo flagship ES la degeneracion B*G>=n de U_PI (brief punto 1) LOCALIZADA a gg>4 — no un defecto separado de U_cell. Esto UNIFICA la pared de la cola con el punto 1 del brief a nivel de codigo: 'apretar la cola' <=> 'des-degenerar U_PI en gg>4' <=> 'acotar dp((32,gg),6)<gg barato'. Ese objeto esta cerrado por el trilema re-derivado desde el codigo: valido+tratable (factorizado/collapse) telescopia a gg (=la cola actual); tractable+ajustado (union/no-adaptativo p.ej. B*max_a a*C(g,a)/C(n,a)=0.94<dp=4.29) cae BAJO dp => INVALIDO (S78/S83, el reveal hace la adaptatividad decisiva); valido+ajustado = dp exacto gate-blocked ~600s (S49/S73/S80). Trilema airtight, singleton {U_cell} (S61), no-monotonia en n (S48). ADOPTA senal de paro S67-S83: loop de una-iteracion AGOTADO; ninguna idea distinta+valida+tratable queda en el carril. El premio (gap~0.5, sep_hi 4.88->~2.4) exige build multi-sesion (full-reveal-K con belief comprimido / u_pen sup interno EXACTO) FUERA del carril editable, con autorizacion humana.
405658a	2.032726	0.579937	0.057800	1.609439	4.880987	11	0	56.449	pass	flat	S85 flat: baseline 2.032726 reproducido (gates verdes, 0 violations, tests pass, 61.7s py3, 405658a SIN cambio, sin edit a laminar_cert). APORTE NUEVO no en S45-S84: PROBADA empiricamente y REFUTADA la concavidad de g|->dp((n,g),B) a n fijo (extraida EXACTA del modulo real por inversion polinomial de _u_cell, no reimplementacion). NO concava: 2a diferencia salta POSITIVA en el borde superior (n=10:+0.128, n=12:+0.255, n=13:+0.324 en g=n-2->n-1) porque dp=g exacto cuando quedan <=1 sucios (clearing casi total). => cota de cola por SECANTE/TANGENTE desde el head (gg<=4) es INVALIDA (subestima dp en la cola: 'dominates tail dp? False'). Cierra otro angulo barato sub-g no cubierto por el telescopio (n,g)->(n-1,g-1) [S45 falso] ni m-monotonia [S64]. Sub-hallazgo: 1as diferencias interiores <1 (dp<g estricto en el interior, el trivial gg SI es flojo ahi ~0.93-0.99/persona); en la insignia gg~Binom(32,0.1) vive en ese interior (lejos de n=32, donde el kick es irrelevante), asi que el residuo es real pero exige dp((32,5),6) exacto (758s>>60s) o build multi-sesion de belief comprimido. Muro singleton-{g} reconfirmado 33a vez con dato fresco.
405658a	2.032726	0.579937	0.057800	1.609439	4.880987	11	0	56.518	pass	flat	S86 flat: baseline 2.032726 reproducido (gates verdes, 0 violations, tests pass, 56.6s py3, 405658a SIN cambio, sin edit). 34a confirmacion independiente, re-derivada DESDE EL CODIGO (upper_bound L1164 min(U_PI,U_cell); U_cell head gg<=4 dp exacto L1152, cola gg>4 trivial min(gg,B*G)=gg L1150; todo el residuo flagship en L1150). APORTE NUEVO no en S45-S85: REFUTADA la reframulacion 'el bound trivial de cola g = asintota n->inf de dp((n,gg),B)' (que lo haria inmejorable en el limite grande-n). FALSA por los valores exactos logueados: dp((12,5),6)=5.0=g, dp((16,5),6)=4.989, dp((32,5),6)=4.290 => g es el limite CHICO-n (clearing casi-total, pocos activos), y dp CAE por debajo de g al crecer n (no-monotono local, kick de clearing S85). El slack de cola en la insignia es VoI de n-finito genuino, sin asa estructural gratis: ni secante/tangente desde head (S85 invalida), ni asintota-en-n. Cierra un angulo fresco (asintotica-en-n) no cubierto por telescopio (n,g)->(n-1,g-1) [S45 FALSO], flip [S48], m-monotonia [S64], concavidad-en-g [S85], subaditividad=flip [S82]. Todo candidato re-generado mapea a refutado: reveal-mas->g (S53/S66), reveal-menos<pool-totals invalido (S52/S54), capacidad/bits vacua (S64), budget-decouple->g (S77), truncacion-hindsight->g (S60/S62), B&B no corta estados (S79), hybrid-reveal->g (S83), hardcode 1-tupla no lema (S68). Trilema airtight (valido+tratable->g / valido+ajustado->intratable ~600s / tratable+ajustado-><V*), singleton {U_cell} (S61). ADOPTA senal de paro S67-S85: loop de una-iteracion sobre laminar_cert.py AGOTADO; ninguna idea distinta+valida+tratable queda en el carril. El premio (gap ~0.5, sep_hi 4.88->~2.4) vive tras build multi-sesion (full-reveal-K con belief correlacionado comprimido / u_pen sup interno EXACTO) FUERA del carril editable, con autorizacion humana.
405658a	2.032726	0.579937	0.057800	1.609439	4.880987	11	0	56.641	pass	flat	S87 flat: baseline 2.032726 reproducido (gates verdes, 0 violations, tests pass, 405658a SIN cambio, sin edit a laminar_cert). APORTE NUEVO no en S45-S86 (PRUEBA por POTENCIAL CONSERVADO, no refutacion caso-por-caso): re-derivado desde el CODIGO que el residuo flagship vive por completo en la cola gg>4 de _u_cell L1150 (gg=#LIMPIOS, gg~Binom(32,0.1) via pg^gg*pa^(n-gg) con pa=p0=0.9; E[gg]=3.2, P(gg>4)=0.2115), termino wg*(gg-dp((32,gg),6)) con dp((32,5),6)=4.290<5 pero exacto ~600s>>60s. Construida y REFUTADA NUMERICAMENTE una cota distinta: LOOKAHEAD DE PROFUNDIDAD FINITA con HOJAS TRIVIALES (valido: max_a E[reward+UB_trivial(hijo)]>=dp cuando UB>=dp). Computado one-ply para gg=5..8 => da EXACTAMENTE gg (5.0,6.0,7.0,8.0), colapsa a g. RAZON algebraica (no numerica): la cantidad phi=creditados+min(limpios_restantes,cap) es un POTENCIAL CONSERVADO=gg en CADA nodo (acreditar a => hijo con gg-a limpios => a+(gg-a)=gg; acreditar 0 => 0+gg=gg), y como limpios_restantes<=(B-1)*G=80 la hoja trivial devuelve limpios_restantes intacto. => toda expansion de profundidad FINITA con hoja trivial telescopia a gg exacto. UNIFICA S60/S62/S77/S83 (todos '->g') como instancias de conservacion de phi; la mejora estricta dp<gg EXIGE que la hoja rompa la conservacion (min(restante,cap)<restante), lo que solo ocurre en la recursion COMPLETA hasta el fondo (dp exacto, gate-blocked ~600s). Es la pata 'valido+tratable->g' del trilema PROBADA por un invariante en vez de enumeracion. Singleton {U_cell} reconfirmado. ADOPTA senal de paro S67-S86: loop de una-iteracion sobre laminar_cert.py AGOTADO; el premio (gap~0.5, sep_hi 4.88->~2.4) exige build multi-sesion (belief correlacionado comprimido / dp exacto con poda-con-teorema) FUERA del carril editable, con autorizacion humana.
405658a	2.032726	0.579937	0.057800	1.609439	4.880987	11	0	56.563	pass	flat	S88 flat: baseline 2.032726 reproducido (gates verdes, violations 0, tests pass, 56.4s py3, 405658a SIN cambio a laminar_cert). 18a revision independiente con ojos frescos; adopta la senal de paro S67/S68. NUEVO (no re-derivacion): (a) subaditividad dp(n,5)<=dp(n,4)+dp(n,1)=dp(n,4)+1 es EXACTAMENTE el atajo +1 ya refutado (dp((16,5),6)-dp((16,4),6)=1.002>1 lo viola, S48/S51); (b) re-verificado el all-or-nothing por algebra en AMBAS direcciones de hindsight (prefijo->hindsight Y reveal->play): las dos dan g exacto, luego el conjunto de cotas superiores factorizadas baratas+validas de la cola es el singleton {g}. Carril en optimo demostrado {U_cell}. El premio (gap~0.5) vive entero tras el build multi-sesion fuera del carril (requiere autorizacion humana para editar solver/certificados o anadir modulos).
